GGOEAAAP081215,Android Men's Take Charge Short Sleeve Tee Purple,t-shirt,USD,97,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX0812.jpg,Canvas Couture,3.4,"['blue', 'green']",A blue t-shirt with a green Android logo on the front.,Android T-Shirt
GGOEAAAP081215,Android Men's Take Charge Short Sleeve Tee Purple,t-shirt,USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX0812.jpg,Expression Essentials,3.1,"['blue', 'green']",A blue t-shirt with a green Android logo on the front.,Android T-Shirt
GGOEAAAP081215,Android Men's Take Charge Short Sleeve Tee Purple,t-shirt,USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX0812.jpg,Minimalist Manifesto,3.9,"['blue', 'green']",A blue t-shirt with a green Android logo on the front.,Android T-Shirt
GGOEAAAP081215,Android Men's Take Charge Short Sleeve Tee Purple,t-shirt,USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX0812.jpg,Gadget Guru,4.0,"['blue', 'green']",A blue t-shirt with a green Android logo on the front.,Android T-Shirt
GGEBCCBA107999,CAB International High Tier - Outdoor,Picnicセット,USD,85,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Wanderlust Wardrobe,3.2,"['Brown', 'White', 'Grey']","The YETI Hopper Flip 8 Picnic Set is the perfect way to enjoy a day outdoors. This set includes everything you need for a perfect picnic, including a YETI Hopper Flip 8 cooler, two YETI Rambler 14oz bottles, a YETI Camino 18oz cup, and a YETI Sidekick Dry Goods Bag. The YETI Hopper Flip 8 cooler is made with durable materials and features a leakproof design, so you can keep your food and drinks cold all day long. The YETI Rambler 14oz bottles are made with double-wall stainless steel and a No Sweat Design, so they will keep your drinks cold for hours. The YETI Camino 18oz cup is made with the same durable materials as the Rambler bottles, and it features a shatterproof design. The YETI Sidekick Dry Goods Bag is made with water-resistant materials, so you can keep your food and drinks dry. This set is perfect for a day at the beach, a park, or a tailgate party.",YETI Hopper Flip 8 Picnic Set
GGEBCCBA107999,CAB International High Tier - Outdoor,Picnicセット,USD,77,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Sarcasm Society,3.0,"['Brown', 'White', 'Grey']","The YETI Hopper Flip 8 Picnic Set is the perfect way to enjoy a day outdoors. This set includes everything you need for a perfect picnic, including a YETI Hopper Flip 8 cooler, two YETI Rambler 14oz bottles, a YETI Camino 18oz cup, and a YETI Sidekick Dry Goods Bag. The YETI Hopper Flip 8 cooler is made with durable materials and features a leakproof design, so you can keep your food and drinks cold all day long. The YETI Rambler 14oz bottles are made with double-wall stainless steel and a No Sweat Design, so they will keep your drinks cold for hours. The YETI Camino 18oz cup is made with the same durable materials as the Rambler bottles, and it features a shatterproof design. The YETI Sidekick Dry Goods Bag is made with water-resistant materials, so you can keep your food and drinks dry. This set is perfect for a day at the beach, a park, or a tailgate party.",YETI Hopper Flip 8 Picnic Set
GGEBCCBA107999,CAB International High Tier - Outdoor,Picnicセット,USD,74,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Cult Classic Closet,3.6,"['Brown', 'White', 'Grey']","The YETI Hopper Flip 8 Picnic Set is the perfect way to enjoy a day outdoors. This set includes everything you need for a perfect picnic, including a YETI Hopper Flip 8 cooler, two YETI Rambler 14oz bottles, a YETI Camino 18oz cup, and a YETI Sidekick Dry Goods Bag. The YETI Hopper Flip 8 cooler is made with durable materials and features a leakproof design, so you can keep your food and drinks cold all day long. The YETI Rambler 14oz bottles are made with double-wall stainless steel and a No Sweat Design, so they will keep your drinks cold for hours. The YETI Camino 18oz cup is made with the same durable materials as the Rambler bottles, and it features a shatterproof design. The YETI Sidekick Dry Goods Bag is made with water-resistant materials, so you can keep your food and drinks dry. This set is perfect for a day at the beach, a park, or a tailgate party.",YETI Hopper Flip 8 Picnic Set
GGEBCCBA107999,CAB International High Tier - Outdoor,Picnicセット,USD,81,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Pop Art Provisions,3.0,"['Brown', 'White', 'Grey']","The YETI Hopper Flip 8 Picnic Set is the perfect way to enjoy a day outdoors. This set includes everything you need for a perfect picnic, including a YETI Hopper Flip 8 cooler, two YETI Rambler 14oz bottles, a YETI Camino 18oz cup, and a YETI Sidekick Dry Goods Bag. The YETI Hopper Flip 8 cooler is made with durable materials and features a leakproof design, so you can keep your food and drinks cold all day long. The YETI Rambler 14oz bottles are made with double-wall stainless steel and a No Sweat Design, so they will keep your drinks cold for hours. The YETI Camino 18oz cup is made with the same durable materials as the Rambler bottles, and it features a shatterproof design. The YETI Sidekick Dry Goods Bag is made with water-resistant materials, so you can keep your food and drinks dry. This set is perfect for a day at the beach, a park, or a tailgate party.",YETI Hopper Flip 8 Picnic Set
GGEBCCBA107999,CAB International High Tier - Outdoor,Picnicセット,USD,75,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107199.jpg,Mystic Market,4.2,"['Brown', 'White', 'Grey']","The YETI Hopper Flip 8 Picnic Set is the perfect way to enjoy a day outdoors. This set includes everything you need for a perfect picnic, including a YETI Hopper Flip 8 cooler, two YETI Rambler 14oz bottles, a YETI Camino 18oz cup, and a YETI Sidekick Dry Goods Bag. The YETI Hopper Flip 8 cooler is made with durable materials and features a leakproof design, so you can keep your food and drinks cold all day long. The YETI Rambler 14oz bottles are made with double-wall stainless steel and a No Sweat Design, so they will keep your drinks cold for hours. The YETI Camino 18oz cup is made with the same durable materials as the Rambler bottles, and it features a shatterproof design. The YETI Sidekick Dry Goods Bag is made with water-resistant materials, so you can keep your food and drinks dry. This set is perfect for a day at the beach, a park, or a tailgate party.",YETI Hopper Flip 8 Picnic Set
GGEBCCBA108299,CAB International Mid Tier - Workspace,Electronics,USD,76,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107599.jpg,Canvas Couture,3.4,"['Black', 'White']","This is a Google Cloud Customer Advisory Board kit that includes a notebook, pen, pencil case and a Google Cloud branded phone stand.",Google Cloud Customer Advisory Board
GGEBCCBA108299,CAB International Mid Tier - Workspace,Electronics,USD,87,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107599.jpg,Custom Culture,3.6,"['Black', 'White']","This is a Google Cloud Customer Advisory Board kit that includes a notebook, pen, pencil case and a Google Cloud branded phone stand.",Google Cloud Customer Advisory Board
GGEBCCBA108299,CAB International Mid Tier - Workspace,Electronics,USD,76,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107599.jpg,Fandom Finds,3.3,"['Black', 'White']","This is a Google Cloud Customer Advisory Board kit that includes a notebook, pen, pencil case and a Google Cloud branded phone stand.",Google Cloud Customer Advisory Board
GGCPGBML403499,Canvas Duffle Bag,Bags,USD,32,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBML403499.jpg,Rebel Threads,2.9,"['Blue', 'White']",The Google Barrel Bag is a cylindrical-shaped bag with a zippered closure. It is made of blue canvas with white accents and has a white Google logo embroidered on the front. The bag has a single carrying strap and is perfect for carrying small items such as a change of clothes or a lunch.,Google Barrel Bag
GGCPGBML403499,Canvas Duffle Bag,Bags,USD,20,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBML403499.jpg,Quirk & Co.,4.5,"['Blue', 'White']",The Google Barrel Bag is a cylindrical-shaped bag with a zippered closure. It is made of blue canvas with white accents and has a white Google logo embroidered on the front. The bag has a single carrying strap and is perfect for carrying small items such as a change of clothes or a lunch.,Google Barrel Bag
GGCPGBML403499,Canvas Duffle Bag,Bags,USD,17,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBML403499.jpg,Zen Zone,4.3,"['Blue', 'White']",The Google Barrel Bag is a cylindrical-shaped bag with a zippered closure. It is made of blue canvas with white accents and has a white Google logo embroidered on the front. The bag has a single carrying strap and is perfect for carrying small items such as a change of clothes or a lunch.,Google Barrel Bag
GGOEGAAB207512,Chrome Dino Glow-in-the-Dark Unisex Tee,t-shirt,USD,50,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2075.jpg,Expression Essentials,3.1,"['black', 'white', 'green']",A black t-shirt with a white or green dinosaur on it. The dinosaur is the Google Chrome offline dinosaur.,Google Dinosaur T-Shirt
GGOEGAAB207512,Chrome Dino Glow-in-the-Dark Unisex Tee,t-shirt,USD,58,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2075.jpg,Sarcasm Society,3.8,"['black', 'white', 'green']",A black t-shirt with a white or green dinosaur on it. The dinosaur is the Google Chrome offline dinosaur.,Google Dinosaur T-Shirt
GGCLCCBA119799,Cloud Architect Recertification Kit & Beta Hat,Electronics,USD,67,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA119799.jpg,Mystic Market,3.7,"['White', 'Black']","This swag pack includes a variety of items to show your Google Cloud Certification pride. The pack includes a metal water bottle, a baseball cap, a beach towel, a bumper sticker, and a laptop sticker.",Google Cloud Certification Swag Pack
GGCLCCBA119799,Cloud Architect Recertification Kit & Beta Hat,Electronics,USD,72,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA119799.jpg,Quirk & Co.,3.1,"['White', 'Black']","This swag pack includes a variety of items to show your Google Cloud Certification pride. The pack includes a metal water bottle, a baseball cap, a beach towel, a bumper sticker, and a laptop sticker.",Google Cloud Certification Swag Pack
GGCLCCBA119799,Cloud Architect Recertification Kit & Beta Hat,Electronics,USD,69,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA119799.jpg,Print Pop,4.1,"['White', 'Black']","This swag pack includes a variety of items to show your Google Cloud Certification pride. The pack includes a metal water bottle, a baseball cap, a beach towel, a bumper sticker, and a laptop sticker.",Google Cloud Certification Swag Pack
GGCLCCBA119799,Cloud Architect Recertification Kit & Beta Hat,Electronics,USD,68,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA119799.jpg,Rebel Threads,2.9,"['White', 'Black']","This swag pack includes a variety of items to show your Google Cloud Certification pride. The pack includes a metal water bottle, a baseball cap, a beach towel, a bumper sticker, and a laptop sticker.",Google Cloud Certification Swag Pack
GGCLCCBA119799,Cloud Architect Recertification Kit & Beta Hat,Electronics,USD,78,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA119799.jpg,Fandom Finds,3.3,"['White', 'Black']","This swag pack includes a variety of items to show your Google Cloud Certification pride. The pack includes a metal water bottle, a baseball cap, a beach towel, a bumper sticker, and a laptop sticker.",Google Cloud Certification Swag Pack
GGCLCBMJ101599,Cloud Architect Timbuk2 Flip Pack Grey,Backpacks,USD,55,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBMJ101599.jpg,Canvas Couture,3.4,"['Grey', 'Black']","A stylish and functional backpack perfect for everyday use. This backpack is made from durable materials and features a spacious main compartment, a front pocket for easy access to essentials, and adjustable shoulder straps for a comfortable fit.",Unisex Grey and Black Laptop Backpack
GGCLCBMJ101599,Cloud Architect Timbuk2 Flip Pack Grey,Backpacks,USD,61,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBMJ101599.jpg,Mystic Market,4.2,"['Grey', 'Black']","A stylish and functional backpack perfect for everyday use. This backpack is made from durable materials and features a spacious main compartment, a front pocket for easy access to essentials, and adjustable shoulder straps for a comfortable fit.",Unisex Grey and Black Laptop Backpack
GGCLCBMJ101599,Cloud Architect Timbuk2 Flip Pack Grey,Backpacks,USD,58,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBMJ101599.jpg,Gadget Guru,3.0,"['Grey', 'Black']","A stylish and functional backpack perfect for everyday use. This backpack is made from durable materials and features a spacious main compartment, a front pocket for easy access to essentials, and adjustable shoulder straps for a comfortable fit.",Unisex Grey and Black Laptop Backpack
GGEBCCBA112799,Community Playlist Competition Kit,Backpacks,USD,9,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA112799.jpg,Sarcasm Society,3.0,"['Black', 'Brown']","This is a Google Cloud Platform Swag that includes a black cap, a black and brown picnic blanket and a black backpack.",Google Cloud Platform Swag
GGEBCCBA112799,Community Playlist Competition Kit,Backpacks,USD,14,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA112799.jpg,Expression Essentials,3.1,"['Black', 'Brown']","This is a Google Cloud Platform Swag that includes a black cap, a black and brown picnic blanket and a black backpack.",Google Cloud Platform Swag
GGEBCCBA112799,Community Playlist Competition Kit,Backpacks,USD,5,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA112799.jpg,Sarcasm Society,3.0,"['Black', 'Brown']","This is a Google Cloud Platform Swag that includes a black cap, a black and brown picnic blanket and a black backpack.",Google Cloud Platform Swag
GGCECAQJ129115,Data Engineer Women's Full Zip Hoodie,Jackets & Coats,USD,27,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1291.jpg,Fandom Finds,2.5,"['Black', 'Yellow']","This womens full-zip hooded softshell jacket is made of 100% polyester and features a water-resistant finish. It has a black body with yellow accents on the hood, zipper, and logo. The jacket is perfect for outdoor activities or as a casual layer on cooler days.",Womens Softshell Jacket - Black/Yellow
GGCECAQJ129115,Data Engineer Women's Full Zip Hoodie,Jackets & Coats,USD,27,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1291.jpg,Fandom Finds,2.5,"['Black', 'Yellow']","This womens full-zip hooded softshell jacket is made of 100% polyester and features a water-resistant finish. It has a black body with yellow accents on the hood, zipper, and logo. The jacket is perfect for outdoor activities or as a casual layer on cooler days.",Womens Softshell Jacket - Black/Yellow
GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,USD,67,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHR018499.jpg,Motivation Merch,3.1,"['Red', 'Black']",This is a red and black water bottle with the Google logo on it. It is made of plastic and has a capacity of 16 ounces.,Google Water Bottle
GGOEGAEJ168617,Google Campus Unisex Zip Hoodie,sweatshirts,USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1686.jpg,Dreamer's Den,3.2,"['heather grey', 'multicolor']",A grey unisex hoodie with a multicolor typographic design on the back. The design features a variety of words and phrases in different fonts and colors. The hoodie is made of a soft and comfortable cotton blend and has a relaxed fit.,Grey Multicolor Typographic Hoodie
GGCPCBBB177999,Google Cloud ASL Packing Cubes,luggage,USD,12,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBBB177999.jpg,Zen Zone,2.7,"['black', 'white']","The Google Cloud travel bag is made of durable, water-resistant material and features a spacious main compartment, a front zippered pocket, and a mesh side pocket. Its the perfect size for carrying your essentials on your next trip.",Google Cloud Travel Bag
GGCPCBBB177999,Google Cloud ASL Packing Cubes,luggage,USD,14,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBBB177999.jpg,Mystic Market,3.0,"['black', 'white']","The Google Cloud travel bag is made of durable, water-resistant material and features a spacious main compartment, a front zippered pocket, and a mesh side pocket. Its the perfect size for carrying your essentials on your next trip.",Google Cloud Travel Bag
GGCPCBBB177999,Google Cloud ASL Packing Cubes,luggage,USD,12,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBBB177999.jpg,Quirk & Co.,3.1,"['black', 'white']","The Google Cloud travel bag is made of durable, water-resistant material and features a spacious main compartment, a front zippered pocket, and a mesh side pocket. Its the perfect size for carrying your essentials on your next trip.",Google Cloud Travel Bag
GGCPCBBB177999,Google Cloud ASL Packing Cubes,luggage,USD,24,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBBB177999.jpg,Gadget Guru,3.0,"['black', 'white']","The Google Cloud travel bag is made of durable, water-resistant material and features a spacious main compartment, a front zippered pocket, and a mesh side pocket. Its the perfect size for carrying your essentials on your next trip.",Google Cloud Travel Bag
GGCPCBBB177999,Google Cloud ASL Packing Cubes,luggage,USD,18,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBBB177999.jpg,Dreamer's Den,3.2,"['black', 'white']","The Google Cloud travel bag is made of durable, water-resistant material and features a spacious main compartment, a front zippered pocket, and a mesh side pocket. Its the perfect size for carrying your essentials on your next trip.",Google Cloud Travel Bag
GGSIGBRB101299,Google Cloud GSI Backpack,Bags,USD,5,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGBRB101299.jpg,Zen Zone,2.7,"['Black', 'Red']","The OGIO Metro backpack is a stylish and functional backpack perfect for everyday use. It features a spacious main compartment, a front pocket with organizer, and two side pockets. The backpack is made of durable polyester and has a comfortable padded back and shoulder straps.",OGIO Metro Backpack
GGOECOLJ199399,Google Cloud Large Executive Journal,notebooks,USD,98,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECOLJ199399.jpg,Canvas Couture,2.6,"['grey', 'green']",This is a branded notebook from Google Cloud. It is grey in color with a green and white logo on the front cover. The notebook is made of high-quality materials and has a durable construction.,Google Cloud Branded Notebook
GGEBCAPJ100410,Google Cloud Leatherette Patch Hat,Apparel,USD,87,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCAPJ100410.jpg,Rebel Threads,2.9,"['Charcoal', 'Brown']",A classic snapback cap with a brown leather patch with an embossed logo on the front. The cap is made from 100% cotton and has a relaxed fit.,Unisex Snapback Cap
GGEBCAPJ100410,Google Cloud Leatherette Patch Hat,Apparel,USD,91,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCAPJ100410.jpg,Print Pop,2.5,"['Charcoal', 'Brown']",A classic snapback cap with a brown leather patch with an embossed logo on the front. The cap is made from 100% cotton and has a relaxed fit.,Unisex Snapback Cap
GGSIGADJ102617,Google Cloud Men's Patagonia Sweater Grey,Jackets & Coats,USD,69,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1026.jpg,Fandom Finds,3.3,['Grey'],A classic full-zip fleece jacket made with 100% recycled polyester double-sided fleece. Fair Trade Certified™ sewn.,Patagonia Mens Better Sweater™ Fleece Full-Zip Jacket - Pewter Grey
GGSIGADJ102617,Google Cloud Men's Patagonia Sweater Grey,Jackets & Coats,USD,52,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1026.jpg,Fandom Finds,3.0,['Grey'],A classic full-zip fleece jacket made with 100% recycled polyester double-sided fleece. Fair Trade Certified™ sewn.,Patagonia Mens Better Sweater™ Fleece Full-Zip Jacket - Pewter Grey
GGSIGADJ102617,Google Cloud Men's Patagonia Sweater Grey,Jackets & Coats,USD,69,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1026.jpg,Canvas Couture,2.6,['Grey'],A classic full-zip fleece jacket made with 100% recycled polyester double-sided fleece. Fair Trade Certified™ sewn.,Patagonia Mens Better Sweater™ Fleece Full-Zip Jacket - Pewter Grey
GGSIGADJ102617,Google Cloud Men's Patagonia Sweater Grey,Jackets & Coats,USD,69,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1026.jpg,Zen Zone,2.7,['Grey'],A classic full-zip fleece jacket made with 100% recycled polyester double-sided fleece. Fair Trade Certified™ sewn.,Patagonia Mens Better Sweater™ Fleece Full-Zip Jacket - Pewter Grey
GGSIGADJ102617,Google Cloud Men's Patagonia Sweater Grey,Jackets & Coats,USD,61,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1026.jpg,Fandom Finds,3.3,['Grey'],A classic full-zip fleece jacket made with 100% recycled polyester double-sided fleece. Fair Trade Certified™ sewn.,Patagonia Mens Better Sweater™ Fleece Full-Zip Jacket - Pewter Grey
GGEBCCBQ101599,Google Cloud Sports Towel,Office supplies,USD,31,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBQ101599.jpg,Sarcasm Society,3.8,"['White', 'Multicolor']",A notepad with the Google Cloud logo on the top. The notepad is white and has a glued top. ,Google Cloud Notepad
GGEBCCBQ101599,Google Cloud Sports Towel,Office supplies,USD,38,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBQ101599.jpg,Minimalist Manifesto,3.9,"['White', 'Multicolor']",A notepad with the Google Cloud logo on the top. The notepad is white and has a glued top. ,Google Cloud Notepad
GGOECAEB189818,Google Cloud Unisex Onyx Zip Hoodie,sweaters,USD,41,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX1898.jpg,Canvas Couture,3.4,['black'],A black zip-up hoody with the Google Cloud logo on the front.,Google Cloud Zip Up Hoody
GGOECAEB189818,Google Cloud Unisex Onyx Zip Hoodie,sweaters,USD,26,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX1898.jpg,Quirk & Co.,4.5,['black'],A black zip-up hoody with the Google Cloud logo on the front.,Google Cloud Zip Up Hoody
GGOECAEB189818,Google Cloud Unisex Onyx Zip Hoodie,sweaters,USD,41,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX1898.jpg,Zen Zone,4.3,['black'],A black zip-up hoody with the Google Cloud logo on the front.,Google Cloud Zip Up Hoody
GGOECAEB189818,Google Cloud Unisex Onyx Zip Hoodie,sweaters,USD,35,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX1898.jpg,Sarcasm Society,3.8,['black'],A black zip-up hoody with the Google Cloud logo on the front.,Google Cloud Zip Up Hoody
GGOECAEB189818,Google Cloud Unisex Onyx Zip Hoodie,sweaters,USD,30,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX1898.jpg,Minimalist Manifesto,3.9,['black'],A black zip-up hoody with the Google Cloud logo on the front.,Google Cloud Zip Up Hoody
GGPRGCBA113415,Google Explorer Set Women's,apparel,USD,86,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1134.jpg,90s Nostalgia,4.0,['black'],This is a black jacket with the Google logo embroidered on the chest. It is made of a lightweight material and is perfect for a casual day out or a trip to the office.,Google black jacket
GGPRGCBA113415,Google Explorer Set Women's,apparel,USD,74,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1134.jpg,Custom Culture,2.7,['black'],This is a black jacket with the Google logo embroidered on the chest. It is made of a lightweight material and is perfect for a casual day out or a trip to the office.,Google black jacket
GGCPGAED157110,Google Heathered Pom Beanie,Beanies,USD,35,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGAED157110.jpg,Wanderlust Wardrobe,3.2,"['White', 'Grey']",A grey and white speckled beanie hat with a white pom pom on top. The beanie is made of 100% acrylic and is one size fits all.,Unisex Speckled Pom Pom Beanie in White and Grey
GGCPGAED157110,Google Heathered Pom Beanie,Beanies,USD,47,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGAED157110.jpg,Gadget Guru,3.0,"['White', 'Grey']",A grey and white speckled beanie hat with a white pom pom on top. The beanie is made of 100% acrylic and is one size fits all.,Unisex Speckled Pom Pom Beanie in White and Grey
GGOEGAWR061849,Google Infant Short Sleeve Tee Red,t-shirt,USD,96,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0618.jpg,Canvas Couture,2.6,"['red', 'white']",This is a red t-shirt with the word Google written on it in white letters.,Google T-Shirt
GGOEGAWR061849,Google Infant Short Sleeve Tee Red,t-shirt,USD,96,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0618.jpg,Gamer Gear,3.6,"['red', 'white']",This is a red t-shirt with the word Google written on it in white letters.,Google T-Shirt
